DUNS,VENDOR NAME,CONTRACT NUMBER/OFFER NUMBER,SIN,MANUFACTURER NAME,MFGPART,VENDPART,UPC-A,PRODNAME,PRODUCT DESCRIPTION,UOI,GREEN CERTIFICATION,RECYCLED AND/OR POST CONSUMER MATERIAL CONTENT %,COMMERCIAL LIST PRICE,MOST FAVORED CUSTOMER (MFC), DISCOUNT OFFERED TO MFC (%),MFC PRICE, GSA(%) DISCOUNT (exclusive of the .75% IFF),DISCOUNT PRICE OFFERED TO GSA (excluding IFF),PRICE,QUANTITY/VOLUME DISCOUNT,COO,"CDM SIN Only: Manage ""What is on the network?""","CDM SIN Only: Manage ""Who is on the network?""","CDM SIN Only: Manage ""How is the network protected?""","CDM SIN Only: Manage ""What is happening on the network?""",Emerging Tools and Technology,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,THOROGOOD,804-3268-9D,TH-804-3268-9D,,"Boot, Men's Thorogood 6"" Omni, Steel Toe, Waterproof, EH Rated, Brown","Boot, Men's Thorogood 6"" Omni, Steel Toe, Waterproof, EH Rated, Brown",PR,,,$242.00 ,All Commercial Accounts,0.00%,242.00,10.00%,217.80,219.45,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-8M,CHT-CMZ8340-8M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-8W,CHT-CMZ8340-8W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-8.5M,CHT-CMZ8340-8.5M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-8.5W,CHT-CMZ8340-8.5W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-9M,CHT-CMZ8340-9M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-9W,CHT-CMZ8340-9W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-9.5M,CHT-CMZ8340-9.5M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-9.5W,CHT-CMZ8340-9.5W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-10M,CHT-CMZ8340-10M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-10W,CHT-CMZ8340-10W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-10.5M,CHT-CMZ8340-10.5M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-10.5W,CHT-CMZ8340-10.5W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-11M,CHT-CMZ8340-11M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-11W,CHT-CMZ8340-11W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-11.5M,CHT-CMZ8340-11.5M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-11.5W,CHT-CMZ8340-11.5W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-12M,CHT-CMZ8340-12M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-13M,CHT-CMZ8340-13M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-13W,CHT-CMZ8340-13W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-14M,CHT-CMZ8340-14M,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-14W,CHT-CMZ8340-14W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-8M,CHT-CMZ8040-8M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-8W,CHT-CMZ8040-8W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-8.5M,CHT-CMZ8040-8.5M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-8.5W,CHT-CMZ8040-8.5W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-9M,CHT-CMZ8040-9M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-9W,CHT-CMZ8040-9W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-9.5M,CHT-CMZ8040-9.5M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-9.5W,CHT-CMZ8040-9.5W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-10M,CHT-CMZ8040-10M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-10W,CHT-CMZ8040-10W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8340-12W,CHT-CMZ8340-12W,,"Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Composite Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$204.00 ,All Commercial Accounts,0.00%,204.00,10.00%,183.60,184.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-10.5W,CHT-CMZ8040-10.5W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-11M,CHT-CMZ8040-11M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-11W,CHT-CMZ8040-11W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-11.5M,CHT-CMZ8040-11.5M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-11.5W,CHT-CMZ8040-11.5W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-12M,CHT-CMZ8040-12M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-12W,CHT-CMZ8040-12W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-13M,CHT-CMZ8040-13M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-13W,CHT-CMZ8040-13W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-14M,CHT-CMZ8040-14M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-14W,CHT-CMZ8040-14W,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
052877953,"A.D.A. SUPPLIES & LEASING SERVICES, INC.",GS-07F-0133T,316210,CARHARTT,CHT-CMZ8040-10.5M,CHT-CMZ8040-10.5M,,"Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown","Boot, Men's Carhartt 8"" USA Work Boot, Soft Toe, EH Rated, Storm Defender Waterproof Breathable Membrane, Fastdry Lining, PU Outsole, Color: Brown",PR,,,$198.49 ,All Commercial Accounts,0.00%,198.49,10.00%,178.64,179.99,,US,,,,,,,
